נבדק ואושר,סוג נכס,מהות עסקה,מקור,"ת""ח",חלקה,גוש,תאריך עסקה,עיר,רחוב,מספר,כניסה,דירה,מחיר מוצהר,מחיר מוערך,שטח ברוטו,שטח נטו,מגרש,חדרים,מחיר למר,מחיר לחדר,גלריה,מרפסת,קומה,קומות,דירות בבנין,מעלית,חניה,מחסן,גג,חצר,שנת בניה,זכויות בניה,אחוזי בניה,תפקוד הבנין,מהות הזכות,תפקוד היחידה  ,שומה חלקים,,,
לא,דירת מגורים,דירה בבית קומות,רשות,16,9,6882,01/12/2020,תל אביב -יפו,הצנחנים,1,,16,3220000    ,3220000    ,109,109,0,4,29541,805000.00,0,,4,8,30,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,5,814,6628,01/12/2020,תל אביב -יפו,אב,9,,5,4636021    ,4636021    ,118,118,0,4,39288,1159005.00,0,,1,20,66,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,5,6979,30/11/2020,תל אביב -יפו,טרפון,21,,1,1210000    ,1210000    ,45,45,0,2.5,26889,484000.00,0,,1,3,6,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,21,9,6882,29/11/2020,תל אביב -יפו,הצנחנים,1,,21,2397000    ,2397000    ,67,67,0,3,35776,799000.00,0,,5,8,31,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,7,485,6214,27/11/2020,תל אביב -יפו,אבן גבירול,125,,6,3200000    ,3200000    ,76,87,0,3,36782,1066667.00,0,,1,4,36,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,5,6979,26/11/2020,תל אביב -יפו,חנוך,22,,1,890000    ,890000    ,39,30,0,2,29667,445000.00,0,,1,2,4,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,8,29,7228,26/11/2020,תל אביב -יפו,התבור,10,,5,2000000    ,2000000    ,37,37,0,2,54054,1000000.00,0,,2,4,10,,0,0,0,0,1930,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,14,72,7073,26/11/2020,תל אביב -יפו,חסידי האומות,18,,14,2680000    ,2680000    ,83,83,0,3,32289,893333.00,0,,4,11,42,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,32,545,6628,25/11/2020,תל אביב -יפו,לבנון חיים,90,,20,2978000    ,2978000    ,207,180,0,5,16544,595600.00,0,,5,6,21,,2,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,0.4,,,
לא,דירת מגורים,דירה בבית קומות,רשות,72,9,6882,24/11/2020,תל אביב -יפו,הצנחנים,1,,72,2497750    ,2497750    ,69,69,0,3,36199,832583.00,0,,14,25,125,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,4,86,7081,24/11/2020,תל אביב -יפו,יהודה הימית,18,,2,1900000    ,1900000    ,50,50,0,2,38000,950000.00,0,,1,4,8,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,9,9,6882,23/11/2020,תל אביב -יפו,הצנחנים,1,,9,2354000    ,2354000    ,67,67,0,3,35134,784667.00,0,,2,8,30,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,45,6135,23/11/2020,תל אביב -יפו,שמחה,9,,1,300000    ,300000    ,26,26,0,1,11538,300000.00,0,,1,3,8,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,0.5,,,
לא,דירת מגורים,דירה בבית קומות,רשות,17,71,6951,22/11/2020,תל אביב -יפו,גדעון,10,,1,3800000    ,3800000    ,74,75,0,3.5,50667,1085714.00,0,,1,4,16,,1,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,8,7259,18/11/2020,תל אביב -יפו,מרגוזה יהודה,50,,34,5470000    ,5470000    ,109,109,0,4,50183,1367500.00,0,,4,8,20,,0,0,0,0,2022,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,10,166,7024,16/11/2020,תל אביב -יפו,שד ירושלים,2,,2,1430000    ,1430000    ,39,34,0,2,42059,715000.00,0,,2,3,14,,0,0,0,0,1930,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,300,6972,16/11/2020,תל אביב -יפו,דרך שלמה,92,,1,2100000    ,2100000    ,52,52,0,3,40385,700000.00,0,,1,6,21,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,50,4,7075,16/11/2020,תל אביב -יפו,יפת,171,,50,1850000    ,1850000    ,53,58,0,3,31897,616667.00,0,,4,4,72,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,111,185,7000,15/11/2020,תל אביב -יפו,טוכולסקי קורט,4,,111,2150000    ,2150148    ,88,88,0,4,24434,537537.00,0,,5,9,34,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,10,6979,13/11/2020,תל אביב -יפו,דעואל,30,,2,1070000    ,1070000    ,29,31,0,2,34516,535000.00,0,,1,3,7,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,22/47316,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,31,6882,12/11/2020,תל אביב -יפו,דבורה הנביאה,79,,49,2525000    ,2525000    ,86,86,0,4,29360,631250.00,0,,6,7,58,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,13,11,9001,12/11/2020,תל אביב -יפו,טולוז,25,,3,4900079    ,4900079    ,121,121,0,4,40497,1225020.00,0,,1,3,16,,0,0,0,0,2017,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,10,17,7085,12/11/2020,תל אביב -יפו,אבן גבירול,7,,8,3225000    ,3225000    ,78,61,0,4,52869,806250.00,0,,2,3,16,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,31,6882,11/11/2020,תל אביב -יפו,דבורה הנביאה,79,,1,2225000    ,2225000    ,70,70,0,2.5,31786,890000.00,0,,1,7,58,,0,0,0,33,2020,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,19,24,7079,11/11/2020,תל אביב -יפו,רבי חנינא,6,,19,5470000    ,5470000    ,125,122,0,5,44836,1094000.00,0,,1,4,25,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,57,7052,11/11/2020,תל אביב -יפו,דרך שלמה,44,,1,1198876    ,1198876    ,1,1,0,1,1198876,1198876.00,0,,1,1,1,,0,0,0,0,2020,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,9,6882,09/11/2020,תל אביב -יפו,הצנחנים,1,,30,4800000    ,4800000    ,132,132,0,5,36364,960000.00,0,,8,8,30,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,9,335,6135,09/11/2020,תל אביב -יפו,מצובה,8,,9,2500000    ,2500000    ,92,92,0,5,27174,500000.00,0,,2,2,8,,1,0,68,0,1997,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,68,6135,09/11/2020,תל אביב -יפו,מבשר,41,,1,1600000    ,1600000    ,60,40,0,3,40000,533333.00,0,,2,2,2,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,8,9,6882,09/11/2020,תל אביב -יפו,הצנחנים,1,,8,3159000    ,3159000    ,109,109,0,4,28982,789750.00,0,,2,8,30,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,9,9,6882,09/11/2020,תל אביב -יפו,הצנחנים,1,,9,2306000    ,2306000    ,67,67,0,3,34418,768667.00,0,,2,8,31,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,3,6135,05/11/2020,תל אביב -יפו,לבלוב,23,,1,2680000    ,2680000    ,74,74,0,4,36216,670000.00,0,,1,1,1,,0,0,0,0,1960,,,מגורים,בעלות,קוטג' חד-משפחתי,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,4,62,6948,05/11/2020,תל אביב -יפו,חזנוביץ,14,,14,2500000    ,2500000    ,77,68,0,3,36765,833333.00,0,,1,3,11,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,26,104,7051,04/11/2020,תל אביב -יפו,אברבנאל,45,,24,2300000    ,2300000    ,54,51,0,2,45098,1150000.00,0,,3,6,45,,1,0,0,0,2010,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,44,6135,04/11/2020,תל אביב -יפו,ששון,16,,1,360000    ,360000    ,21,21,0,2,17143,180000.00,0,,1,2,3,,0,0,0,9,1970,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,11,8,7259,04/11/2020,תל אביב -יפו,מרגוזה יהודה,50,,11,5800000    ,5800000    ,119,119,0,4,48739,1450000.00,0,,1,8,20,,0,0,0,0,2022,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,9,6882,03/11/2020,תל אביב -יפו,הצנחנים,1,,42,2473000    ,2473000    ,73,73,0,3,33877,824333.00,0,,8,25,125,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,122,9,6882,03/11/2020,תל אביב -יפו,הצנחנים,1,,122,4900000    ,4900000    ,128,128,0,5,38281,980000.00,0,,25,25,125,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,157,289,7084,03/11/2020,תל אביב -יפו,העליה,62,,3,547719    ,547719    ,37,29,0,1.5,18887,365146.00,0,,7,10,166,,1,0,0,0,2005,,,מגורים,בעלות,דירה בבית קומות,0.5,,,
לא,דירת מגורים,דירה בבית קומות,רשות,15,156,7047,02/11/2020,תל אביב -יפו,שד ירושלים,150,,1,1800000    ,1800000    ,60,47,0,3,38298,600000.00,0,,3,4,9,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,6,293,7084,01/11/2020,תל אביב -יפו,הרב פרידמן,54,,4,2720000    ,2720000    ,66,66,0,3,41212,906667.00,0,,2,3,12,,0,0,0,0,2013,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,4,7075,29/10/2020,תל אביב -יפו,כרם התימנים,171,,91,2460000    ,2460000    ,94,94,0,4,26170,615000.00,0,,6,8,111,,0,0,0,0,2019,,,מגורים,חכירה מאחר,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,8,222,6972,29/10/2020,תל אביב -יפו,דרך שלמה,98,,1,2050000    ,2050000    ,63,57,0,2.5,35965,820000.00,0,,2,2,6,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,814,6628,29/10/2020,תל אביב -יפו,אב,5,,5,4559044    ,4559044    ,118,118,0,4,38636,1139761.00,0,,1,17,66,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,45,6135,29/10/2020,תל אביב -יפו,שמחה,27,,1,1150000    ,1150000    ,69,67,0,2,17164,575000.00,0,,2,2,2,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,0.01,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,9,7228,29/10/2020,תל אביב -יפו,יעבץ,31,,11,4520000    ,4520000    ,90,90,0,3,50222,1506667.00,0,,5,5,11,,0,0,0,0,2021,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,65,247,7050,28/10/2020,תל אביב -יפו,חלמית,4,,4,2300000    ,2300000    ,92,91,0,4,25275,575000.00,0,,4,8,30,,0,0,0,0,2000,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,14,17,7080,28/10/2020,תל אביב -יפו,יהודה הימית,32,,11,2390000    ,2390000    ,67,60,0,3,39833,796667.00,0,,4,4,14,,1,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,16,221,7050,27/10/2020,תל אביב -יפו,מחרוזת,16,,14,1750000    ,1750000    ,79,74,0,3.5,23649,500000.00,0,,5,5,32,,0,0,0,0,2000,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,814,6628,27/10/2020,תל אביב -יפו,רקנטי,2,,19,3575002    ,3575002    ,84,84,0,3,42560,1191667.00,0,,4,20,66,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,6,6979,27/10/2020,תל אביב -יפו,,36,,36,1200000    ,1200000    ,40,1,0,2.5,1200000,480000.00,0,,2,3,9,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,60,7,7075,25/10/2020,תל אביב -יפו,עירית,14,,1,1500000    ,1500000    ,56,53,0,3,28302,500000.00,0,,4,5,72,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,814,6628,21/10/2020,תל אביב -יפו,רקנטי,1,,29,3800037    ,3800037    ,83,83,0,3,45784,1266679.00,0,,6,20,66,,0,0,0,0,2019,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,7,187,7050,21/10/2020,תל אביב -יפו,,9,,3,1670000    ,1670000    ,82,82,0,4,20366,417500.00,0,,2,4,6,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,18,199,7047,21/10/2020,תל אביב -יפו,דב ממזריץ,14,,3,1780000    ,1780000    ,53,47,0,2,37872,890000.00,0,,3,4,8,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,41,6920,20/10/2020,תל אביב -יפו,מונטיפיורי,16,,10,4550000    ,4550000    ,81,81,0,3,56173,1516667.00,0,,3,5,14,,0,0,0,0,2018,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,-1,41,6920,20/10/2020,תל אביב -יפו,מונטיפיורי,16,,12,2700000    ,2700000    ,47,47,0,2,57447,1350000.00,0,,4,5,14,,0,0,0,0,2018,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,313,38,6920,19/10/2020,תל אביב -יפו,אחד העם,13,,14,2620000    ,2620000    ,68,68,0,3,38529,873333.00,0,,3,6,69,,2,0,0,0,2020,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,0.5,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,50,6135,19/10/2020,תל אביב -יפו,עזאי,53,,1,1200000    ,1200000    ,59,120,0,3,10000,400000.00,0,,1,1,1,,0,0,0,0,1960,,,מגורים,בעלות,קוטג' חד-משפחתי,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,51,6135,18/10/2020,תל אביב -יפו,סמדר,10,,1,1175000    ,1175000    ,34,34,0,2,34559,587500.00,0,,1,1,1,,0,0,0,0,1950,,,מגורים,בעלות,קוטג' חד-משפחתי,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,5,29,7228,15/10/2020,תל אביב -יפו,התבור,10,,1,740000    ,740000    ,27,27,1,2,27407,370000.00,0,,1,3,7,,0,0,0,0,1930,,,מגורים,בעלות,דירה בבית קומות,0.5,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,223,7050,15/10/2020,תל אביב -יפו,פעמונית,24,,21,1950000    ,1950000    ,94,105,0,4,18571,487500.00,0,,6,8,32,,0,0,0,0,1992,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,72,7,7075,15/10/2020,תל אביב -יפו,כרם התימנים,14,,2,1220000    ,1220000    ,63,55,0,3,22182,406667.00,0,,4,4,64,,0,0,0,0,1970,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,1,69,7075,15/10/2020,תל אביב -יפו,פיקוס,6,,1,1400000    ,1400000    ,55,55,0,2.5,25455,560000.00,0,,1,4,16,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,32,6135,14/10/2020,תל אביב -יפו,כרם התימנים,32,,6,1550000    ,1550000    ,71,71,0,3,21831,516667.00,0,,3,4,8,,1,0,0,0,2005,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,3,6979,12/10/2020,תל אביב -יפו,יאיר,43,,0,1480000    ,1480000    ,62,70,0,3,21143,493333.00,0,,0,2,1,,0,0,0,0,1950,,,בעלות,בעלות,מפרטי לפרטי,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,32,9,6882,11/10/2020,תל אביב -יפו,הצנחנים,1,,32,5495850    ,5495850    ,154,154,0,6,35687,915975.00,0,,8,8,32,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,89,7109,11/10/2020,תל אביב -יפו,שד יהודית,27,,4,2150000    ,2150000    ,72,72,0,3,29861,716667.00,0,,3,3,8,,0,0,0,0,1950,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1,,,
לא,דירת מגורים,דירה בבית קומות,רשות,0,9,6882,07/10/2020,תל אביב -יפו,כרם התימנים,1,,37,3280500    ,3280500    ,109,109,0,4,30096,820125.00,0,,7,25,122,,0,0,0,0,2025,,,מגורים,בעלות,דירה בבית קומות,1,,,
